community_id,n_nodes,n_edges,n_fraud_nodes,fraud_density,fraud_edge_ratio,high_risk_edge_ratio,drain_ratio,total_amount,avg_amount,avg_degree,density,internal_ratio,ring_score,ring_label
115003,3,2,0,0.0,0.0,0.0,0.0,179741.04,89870.52,0.667,0.333333,1.0,0.15,SUSPICIOUS
143014,3,2,0,0.0,0.0,0.0,0.0,683688.43,341844.21,0.667,0.333333,1.0,0.15,SUSPICIOUS
142986,3,2,0,0.0,0.0,0.0,0.0,240829.26,120414.63,0.667,0.333333,1.0,0.15,SUSPICIOUS
142979,3,2,0,0.0,0.0,0.0,0.0,570091.8,285045.9,0.667,0.333333,1.0,0.15,SUSPICIOUS
115303,3,2,0,0.0,0.0,0.0,0.0,171292.28,85646.14,0.667,0.333333,1.0,0.15,SUSPICIOUS
47014,4,3,0,0.0,0.0,0.0,0.0,294124.61,98041.54,0.75,0.25,1.0,0.15,SUSPICIOUS
46993,3,2,0,0.0,0.0,0.0,0.0,225186.08,112593.04,0.667,0.333333,1.0,0.15,SUSPICIOUS
46487,4,3,0,0.0,0.0,0.0,0.0,557441.38,185813.79,0.75,0.25,1.0,0.15,SUSPICIOUS
115577,3,2,0,0.0,0.0,0.0,0.0,71886.54,35943.27,0.667,0.333333,1.0,0.15,SUSPICIOUS
47578,3,2,0,0.0,0.0,0.0,0.0,179196.63,89598.32,0.667,0.333333,1.0,0.15,SUSPICIOUS
47575,3,2,0,0.0,0.0,0.0,0.0,563398.76,281699.38,0.667,0.333333,1.0,0.15,SUSPICIOUS
47571,3,2,0,0.0,0.0,0.0,0.0,300223.46,150111.73,0.667,0.333333,1.0,0.15,SUSPICIOUS
47704,3,2,0,0.0,0.0,0.0,0.0,209148.91,104574.46,0.667,0.333333,1.0,0.15,SUSPICIOUS
47667,3,2,0,0.0,0.0,0.0,0.0,469300.4,234650.2,0.667,0.333333,1.0,0.15,SUSPICIOUS
47639,3,2,0,0.0,0.0,0.0,0.0,341207.73,170603.86,0.667,0.333333,1.0,0.15,SUSPICIOUS
143147,3,2,0,0.0,0.0,0.0,0.0,538613.39,269306.7,0.667,0.333333,1.0,0.15,SUSPICIOUS
16926,3,2,0,0.0,0.0,0.0,0.0,138801.41,69400.71,0.667,0.333333,1.0,0.15,SUSPICIOUS
17026,3,2,0,0.0,0.0,0.0,0.0,168668.8,84334.4,0.667,0.333333,1.0,0.15,SUSPICIOUS
17001,3,2,0,0.0,0.0,0.0,0.0,681301.89,340650.95,0.667,0.333333,1.0,0.15,SUSPICIOUS
16977,3,2,0,0.0,0.0,0.0,0.0,243054.63,121527.32,0.667,0.333333,1.0,0.15,SUSPICIOUS
143139,3,2,0,0.0,0.0,0.0,0.0,114618.77,57309.38,0.667,0.333333,1.0,0.15,SUSPICIOUS
47494,3,2,0,0.0,0.0,0.0,0.0,156631.39,78315.7,0.667,0.333333,1.0,0.15,SUSPICIOUS
114727,3,2,0,0.0,0.0,0.0,0.0,238073.96,119036.98,0.667,0.333333,1.0,0.15,SUSPICIOUS
114976,3,2,0,0.0,0.0,0.0,0.0,101916.85,50958.42,0.667,0.333333,1.0,0.15,SUSPICIOUS
114351,3,2,0,0.0,0.0,0.0,0.0,484267.77,242133.89,0.667,0.333333,1.0,0.15,SUSPICIOUS
48065,3,2,0,0.0,0.0,0.0,0.0,360848.69,180424.35,0.667,0.333333,1.0,0.15,SUSPICIOUS
48063,3,2,0,0.0,0.0,0.0,0.0,567763.13,283881.57,0.667,0.333333,1.0,0.15,SUSPICIOUS
48053,3,2,0,0.0,0.0,0.0,0.0,123185.08,61592.54,0.667,0.333333,1.0,0.15,SUSPICIOUS
114460,3,2,0,0.0,0.0,0.0,0.0,109752.36,54876.18,0.667,0.333333,1.0,0.15,SUSPICIOUS
114445,3,2,0,0.0,0.0,0.0,0.0,418011.9,209005.95,0.667,0.333333,1.0,0.15,SUSPICIOUS
47790,4,3,0,0.0,0.0,0.0,0.0,503351.29,167783.76,0.75,0.25,1.0,0.15,SUSPICIOUS
47746,3,2,0,0.0,0.0,0.0,0.0,429150.3,214575.15,0.667,0.333333,1.0,0.15,SUSPICIOUS
47872,3,2,0,0.0,0.0,0.0,0.0,441883.36,220941.68,0.667,0.333333,1.0,0.15,SUSPICIOUS
143397,3,2,0,0.0,0.0,0.0,0.0,621369.28,310684.64,0.667,0.333333,1.0,0.15,SUSPICIOUS
143279,3,2,0,0.0,0.0,0.0,0.0,156923.14,78461.57,0.667,0.333333,1.0,0.15,SUSPICIOUS
16763,3,2,0,0.0,0.0,0.0,0.0,328069.95,164034.98,0.667,0.333333,1.0,0.15,SUSPICIOUS
16749,3,2,0,0.0,0.0,0.0,0.0,480032.14,240016.07,0.667,0.333333,1.0,0.15,SUSPICIOUS
143274,3,2,0,0.0,0.0,0.0,0.0,375183.15,187591.58,0.667,0.333333,1.0,0.15,SUSPICIOUS
143225,3,2,0,0.0,0.0,0.0,0.0,514021.41,257010.71,0.667,0.333333,1.0,0.15,SUSPICIOUS
47614,3,2,0,0.0,0.0,0.0,0.0,229508.24,114754.12,0.667,0.333333,1.0,0.15,SUSPICIOUS
16327,3,2,0,0.0,0.0,0.0,0.0,456580.86,228290.43,0.667,0.333333,1.0,0.15,SUSPICIOUS
16301,3,2,0,0.0,0.0,0.0,0.0,340140.48,170070.24,0.667,0.333333,1.0,0.15,SUSPICIOUS
143643,3,2,0,0.0,0.0,0.0,0.0,76802.42,38401.21,0.667,0.333333,1.0,0.15,SUSPICIOUS
114243,3,2,0,0.0,0.0,0.0,0.0,357874.15,178937.08,0.667,0.333333,1.0,0.15,SUSPICIOUS
114208,3,2,0,0.0,0.0,0.0,0.0,465363.96,232681.98,0.667,0.333333,1.0,0.15,SUSPICIOUS
114163,3,2,0,0.0,0.0,0.0,0.0,497565.85,248782.92,0.667,0.333333,1.0,0.15,SUSPICIOUS
48161,3,2,0,0.0,0.0,0.0,0.0,274773.09,137386.54,0.667,0.333333,1.0,0.15,SUSPICIOUS
48123,3,2,0,0.0,0.0,0.0,0.0,264640.48,132320.24,0.667,0.333333,1.0,0.15,SUSPICIOUS
114082,3,2,0,0.0,0.0,0.0,0.0,282775.7,141387.85,0.667,0.333333,1.0,0.15,SUSPICIOUS
114064,3,2,0,0.0,0.0,0.0,0.0,222636.58,111318.29,0.667,0.333333,1.0,0.15,SUSPICIOUS
114030,3,2,0,0.0,0.0,0.0,0.0,204353.63,102176.82,0.667,0.333333,1.0,0.15,SUSPICIOUS
16490,3,2,0,0.0,0.0,0.0,0.0,256353.31,128176.65,0.667,0.333333,1.0,0.15,SUSPICIOUS
16516,3,2,0,0.0,0.0,0.0,0.0,221595.54,110797.77,0.667,0.333333,1.0,0.15,SUSPICIOUS
16657,3,2,0,0.0,0.0,0.0,0.0,430940.95,215470.47,0.667,0.333333,1.0,0.15,SUSPICIOUS
114372,3,2,0,0.0,0.0,0.0,0.0,132515.21,66257.6,0.667,0.333333,1.0,0.15,SUSPICIOUS
113950,3,2,0,0.0,0.0,0.0,0.0,265837.2,132918.6,0.667,0.333333,1.0,0.15,SUSPICIOUS
143739,3,2,0,0.0,0.0,0.0,0.0,343882.74,171941.37,0.667,0.333333,1.0,0.15,SUSPICIOUS
16376,4,3,0,0.0,0.0,0.0,0.0,579188.24,193062.75,0.75,0.25,1.0,0.15,SUSPICIOUS
16352,3,2,0,0.0,0.0,0.0,0.0,689906.25,344953.12,0.667,0.333333,1.0,0.15,SUSPICIOUS
136430,3,2,0,0.0,0.0,0.0,0.0,160908.35,80454.18,0.667,0.333333,1.0,0.15,SUSPICIOUS
23073,3,2,0,0.0,0.0,0.0,0.0,167024.56,83512.28,0.667,0.333333,1.0,0.15,SUSPICIOUS
23066,3,2,0,0.0,0.0,0.0,0.0,299407.39,149703.7,0.667,0.333333,1.0,0.15,SUSPICIOUS
23035,5,4,0,0.0,0.0,0.0,0.0,1278352.01,319588.0,0.8,0.2,1.0,0.15,SUSPICIOUS
136230,3,2,0,0.0,0.0,0.0,0.0,420340.54,210170.27,0.667,0.333333,1.0,0.15,SUSPICIOUS
34171,3,2,0,0.0,0.0,0.0,0.0,373802.06,186901.03,0.667,0.333333,1.0,0.15,SUSPICIOUS
34166,3,2,0,0.0,0.0,0.0,0.0,266881.78,133440.89,0.667,0.333333,1.0,0.15,SUSPICIOUS
34195,3,2,0,0.0,0.0,0.0,0.0,145181.15,72590.58,0.667,0.333333,1.0,0.15,SUSPICIOUS
125318,3,2,0,0.0,0.0,0.0,0.0,130796.09,65398.04,0.667,0.333333,1.0,0.15,SUSPICIOUS
23180,3,2,0,0.0,0.0,0.0,0.0,340928.22,170464.11,0.667,0.333333,1.0,0.15,SUSPICIOUS
23150,3,2,0,0.0,0.0,0.0,0.0,298794.57,149397.29,0.667,0.333333,1.0,0.15,SUSPICIOUS
23083,3,2,0,0.0,0.0,0.0,0.0,472232.87,236116.43,0.667,0.333333,1.0,0.15,SUSPICIOUS
49311,3,2,0,0.0,0.0,0.0,0.0,87286.46,43643.23,0.667,0.333333,1.0,0.15,SUSPICIOUS
49470,3,2,0,0.0,0.0,0.0,0.0,262486.75,131243.38,0.667,0.333333,1.0,0.15,SUSPICIOUS
49420,3,2,0,0.0,0.0,0.0,0.0,326191.72,163095.86,0.667,0.333333,1.0,0.15,SUSPICIOUS
49074,3,2,0,0.0,0.0,0.0,0.0,565767.92,282883.96,0.667,0.333333,1.0,0.15,SUSPICIOUS
113490,3,2,0,0.0,0.0,0.0,0.0,514139.23,257069.61,0.667,0.333333,1.0,0.15,SUSPICIOUS
113480,3,2,0,0.0,0.0,0.0,0.0,343952.01,171976.0,0.667,0.333333,1.0,0.15,SUSPICIOUS
113437,3,2,0,0.0,0.0,0.0,0.0,428843.24,214421.62,0.667,0.333333,1.0,0.15,SUSPICIOUS
113432,4,3,0,0.0,0.0,0.0,0.0,545685.87,181895.29,0.75,0.25,1.0,0.15,SUSPICIOUS
143955,3,2,0,0.0,0.0,0.0,0.0,54374.51,27187.25,0.667,0.333333,1.0,0.15,SUSPICIOUS
16128,3,2,0,0.0,0.0,0.0,0.0,586430.5,293215.25,0.667,0.333333,1.0,0.15,SUSPICIOUS
16259,3,2,0,0.0,0.0,0.0,0.0,281788.69,140894.35,0.667,0.333333,1.0,0.15,SUSPICIOUS
48878,3,2,0,0.0,0.0,0.0,0.0,599282.08,299641.04,0.667,0.333333,1.0,0.15,SUSPICIOUS
48636,3,2,0,0.0,0.0,0.0,0.0,375132.96,187566.48,0.667,0.333333,1.0,0.15,SUSPICIOUS
48564,3,2,0,0.0,0.0,0.0,0.0,75526.79,37763.4,0.667,0.333333,1.0,0.15,SUSPICIOUS
48236,3,2,0,0.0,0.0,0.0,0.0,285246.41,142623.21,0.667,0.333333,1.0,0.15,SUSPICIOUS
48406,3,2,0,0.0,0.0,0.0,0.0,158590.14,79295.07,0.667,0.333333,1.0,0.15,SUSPICIOUS
113072,3,2,0,0.0,0.0,0.0,0.0,143052.59,71526.29,0.667,0.333333,1.0,0.15,SUSPICIOUS
113021,3,2,0,0.0,0.0,0.0,0.0,97148.27,48574.13,0.667,0.333333,1.0,0.15,SUSPICIOUS
50099,3,2,0,0.0,0.0,0.0,0.0,390476.31,195238.15,0.667,0.333333,1.0,0.15,SUSPICIOUS
49637,3,2,0,0.0,0.0,0.0,0.0,529388.64,264694.32,0.667,0.333333,1.0,0.15,SUSPICIOUS
49751,3,2,0,0.0,0.0,0.0,0.0,440233.24,220116.62,0.667,0.333333,1.0,0.15,SUSPICIOUS
49723,3,2,0,0.0,0.0,0.0,0.0,510253.03,255126.52,0.667,0.333333,1.0,0.15,SUSPICIOUS
50040,4,3,0,0.0,0.0,0.0,0.0,262491.25,87497.08,0.75,0.25,1.0,0.15,SUSPICIOUS
50033,3,2,0,0.0,0.0,0.0,0.0,330746.75,165373.38,0.667,0.333333,1.0,0.15,SUSPICIOUS
15947,3,2,0,0.0,0.0,0.0,0.0,450706.65,225353.33,0.667,0.333333,1.0,0.15,SUSPICIOUS
144035,3,2,0,0.0,0.0,0.0,0.0,448889.84,224444.92,0.667,0.333333,1.0,0.15,SUSPICIOUS
113379,3,2,0,0.0,0.0,0.0,0.0,246726.47,123363.24,0.667,0.333333,1.0,0.15,SUSPICIOUS
49584,3,2,0,0.0,0.0,0.0,0.0,411345.02,205672.51,0.667,0.333333,1.0,0.15,SUSPICIOUS
113274,3,2,0,0.0,0.0,0.0,0.0,109965.4,54982.7,0.667,0.333333,1.0,0.15,SUSPICIOUS
49394,3,2,0,0.0,0.0,0.0,0.0,601288.4,300644.2,0.667,0.333333,1.0,0.15,SUSPICIOUS
49330,3,2,0,0.0,0.0,0.0,0.0,787497.76,393748.88,0.667,0.333333,1.0,0.15,SUSPICIOUS
144675,3,2,0,0.0,0.0,0.0,0.0,134263.96,67131.98,0.667,0.333333,1.0,0.15,SUSPICIOUS
144663,3,2,0,0.0,0.0,0.0,0.0,553557.79,276778.9,0.667,0.333333,1.0,0.15,SUSPICIOUS
144630,3,2,0,0.0,0.0,0.0,0.0,124148.31,62074.15,0.667,0.333333,1.0,0.15,SUSPICIOUS
15639,5,4,0,0.0,0.0,0.0,0.0,362427.0,90606.75,0.8,0.2,1.0,0.15,SUSPICIOUS
112662,3,2,0,0.0,0.0,0.0,0.0,29591.11,14795.56,0.667,0.333333,1.0,0.15,SUSPICIOUS
50602,3,2,0,0.0,0.0,0.0,0.0,474667.3,237333.65,0.667,0.333333,1.0,0.15,SUSPICIOUS
50577,3,2,0,0.0,0.0,0.0,0.0,323806.24,161903.12,0.667,0.333333,1.0,0.15,SUSPICIOUS
50483,3,2,0,0.0,0.0,0.0,0.0,281036.2,140518.1,0.667,0.333333,1.0,0.15,SUSPICIOUS
112749,3,2,0,0.0,0.0,0.0,0.0,81322.77,40661.39,0.667,0.333333,1.0,0.15,SUSPICIOUS
50346,3,2,0,0.0,0.0,0.0,0.0,240150.35,120075.18,0.667,0.333333,1.0,0.15,SUSPICIOUS
144470,3,2,0,0.0,0.0,0.0,0.0,148648.9,74324.45,0.667,0.333333,1.0,0.15,SUSPICIOUS
144279,3,2,0,0.0,0.0,0.0,0.0,326904.3,163452.15,0.667,0.333333,1.0,0.15,SUSPICIOUS
50077,3,2,0,0.0,0.0,0.0,0.0,255876.6,127938.3,0.667,0.333333,1.0,0.15,SUSPICIOUS
112876,3,2,0,0.0,0.0,0.0,0.0,386860.95,193430.47,0.667,0.333333,1.0,0.15,SUSPICIOUS
50233,3,2,0,0.0,0.0,0.0,0.0,253768.62,126884.31,0.667,0.333333,1.0,0.15,SUSPICIOUS
49999,3,2,0,0.0,0.0,0.0,0.0,467586.24,233793.12,0.667,0.333333,1.0,0.15,SUSPICIOUS
51502,3,2,0,0.0,0.0,0.0,0.0,565467.13,282733.57,0.667,0.333333,1.0,0.15,SUSPICIOUS
51496,3,2,0,0.0,0.0,0.0,0.0,297020.99,148510.49,0.667,0.333333,1.0,0.15,SUSPICIOUS
145022,3,2,0,0.0,0.0,0.0,0.0,281006.18,140503.09,0.667,0.333333,1.0,0.15,SUSPICIOUS
144832,3,2,0,0.0,0.0,0.0,0.0,104543.02,52271.51,0.667,0.333333,1.0,0.15,SUSPICIOUS
15440,3,2,0,0.0,0.0,0.0,0.0,123441.42,61720.71,0.667,0.333333,1.0,0.15,SUSPICIOUS
15596,3,2,0,0.0,0.0,0.0,0.0,124078.25,62039.12,0.667,0.333333,1.0,0.15,SUSPICIOUS
112273,3,2,0,0.0,0.0,0.0,0.0,334445.96,167222.98,0.667,0.333333,1.0,0.15,SUSPICIOUS
112260,3,2,0,0.0,0.0,0.0,0.0,239246.61,119623.3,0.667,0.333333,1.0,0.15,SUSPICIOUS
112179,3,2,0,0.0,0.0,0.0,0.0,249560.38,124780.19,0.667,0.333333,1.0,0.15,SUSPICIOUS
112155,3,2,0,0.0,0.0,0.0,0.0,184993.73,92496.86,0.667,0.333333,1.0,0.15,SUSPICIOUS
50932,3,2,0,0.0,0.0,0.0,0.0,159016.68,79508.34,0.667,0.333333,1.0,0.15,SUSPICIOUS
112276,3,2,0,0.0,0.0,0.0,0.0,164650.08,82325.04,0.667,0.333333,1.0,0.15,SUSPICIOUS
112519,3,2,0,0.0,0.0,0.0,0.0,192519.08,96259.54,0.667,0.333333,1.0,0.15,SUSPICIOUS
50637,3,2,0,0.0,0.0,0.0,0.0,298426.03,149213.01,0.667,0.333333,1.0,0.15,SUSPICIOUS
50827,3,2,0,0.0,0.0,0.0,0.0,229719.52,114859.76,0.667,0.333333,1.0,0.15,SUSPICIOUS
50779,3,2,0,0.0,0.0,0.0,0.0,331283.57,165641.79,0.667,0.333333,1.0,0.15,SUSPICIOUS
33963,3,2,0,0.0,0.0,0.0,0.0,122688.06,61344.03,0.667,0.333333,1.0,0.15,SUSPICIOUS
34053,3,2,0,0.0,0.0,0.0,0.0,273316.44,136658.22,0.667,0.333333,1.0,0.15,SUSPICIOUS
136070,3,2,0,0.0,0.0,0.0,0.0,174041.14,87020.57,0.667,0.333333,1.0,0.15,SUSPICIOUS
23365,3,2,0,0.0,0.0,0.0,0.0,240072.73,120036.37,0.667,0.333333,1.0,0.15,SUSPICIOUS
23296,3,2,0,0.0,0.0,0.0,0.0,396257.99,198128.99,0.667,0.333333,1.0,0.15,SUSPICIOUS
136014,3,2,0,0.0,0.0,0.0,0.0,319166.19,159583.1,0.667,0.333333,1.0,0.15,SUSPICIOUS
135946,3,2,0,0.0,0.0,0.0,0.0,785148.01,392574.01,0.667,0.333333,1.0,0.15,SUSPICIOUS
145351,3,2,0,0.0,0.0,0.0,0.0,460163.85,230081.92,0.667,0.333333,1.0,0.15,SUSPICIOUS
145297,3,2,0,0.0,0.0,0.0,0.0,479304.09,239652.04,0.667,0.333333,1.0,0.15,SUSPICIOUS
145170,3,2,0,0.0,0.0,0.0,0.0,71894.28,35947.14,0.667,0.333333,1.0,0.15,SUSPICIOUS
15291,3,2,0,0.0,0.0,0.0,0.0,225747.74,112873.87,0.667,0.333333,1.0,0.15,SUSPICIOUS
145048,3,2,0,0.0,0.0,0.0,0.0,490346.22,245173.11,0.667,0.333333,1.0,0.15,SUSPICIOUS
145034,3,2,0,0.0,0.0,0.0,0.0,467783.63,233891.82,0.667,0.333333,1.0,0.15,SUSPICIOUS
111996,3,2,0,0.0,0.0,0.0,0.0,270062.84,135031.42,0.667,0.333333,1.0,0.15,SUSPICIOUS
51196,3,2,0,0.0,0.0,0.0,0.0,25553.05,12776.52,0.667,0.333333,1.0,0.15,SUSPICIOUS
51314,3,2,0,0.0,0.0,0.0,0.0,241457.79,120728.9,0.667,0.333333,1.0,0.15,SUSPICIOUS
51867,3,2,0,0.0,0.0,0.0,0.0,486644.14,243322.07,0.667,0.333333,1.0,0.15,SUSPICIOUS
51843,3,2,0,0.0,0.0,0.0,0.0,499500.56,249750.28,0.667,0.333333,1.0,0.15,SUSPICIOUS
111496,3,2,0,0.0,0.0,0.0,0.0,751098.21,375549.1,0.667,0.333333,1.0,0.15,SUSPICIOUS
111910,3,2,0,0.0,0.0,0.0,0.0,126698.56,63349.28,0.667,0.333333,1.0,0.15,SUSPICIOUS
51684,3,2,0,0.0,0.0,0.0,0.0,581516.88,290758.44,0.667,0.333333,1.0,0.15,SUSPICIOUS
51534,3,2,0,0.0,0.0,0.0,0.0,245753.54,122876.77,0.667,0.333333,1.0,0.15,SUSPICIOUS
51815,3,2,0,0.0,0.0,0.0,0.0,474420.73,237210.36,0.667,0.333333,1.0,0.15,SUSPICIOUS
15209,3,2,0,0.0,0.0,0.0,0.0,303121.71,151560.86,0.667,0.333333,1.0,0.15,SUSPICIOUS
23272,3,2,0,0.0,0.0,0.0,0.0,167840.66,83920.33,0.667,0.333333,1.0,0.15,SUSPICIOUS
23255,3,2,0,0.0,0.0,0.0,0.0,487248.32,243624.16,0.667,0.333333,1.0,0.15,SUSPICIOUS
23227,3,2,0,0.0,0.0,0.0,0.0,296866.21,148433.1,0.667,0.333333,1.0,0.15,SUSPICIOUS
136159,3,2,0,0.0,0.0,0.0,0.0,497024.33,248512.17,0.667,0.333333,1.0,0.15,SUSPICIOUS
136117,3,2,0,0.0,0.0,0.0,0.0,44873.57,22436.78,0.667,0.333333,1.0,0.15,SUSPICIOUS
136076,3,2,0,0.0,0.0,0.0,0.0,173563.89,86781.95,0.667,0.333333,1.0,0.15,SUSPICIOUS
125689,5,4,0,0.0,0.0,0.0,0.0,755865.94,188966.48,0.8,0.2,1.0,0.15,SUSPICIOUS
111388,3,2,0,0.0,0.0,0.0,0.0,576413.92,288206.96,0.667,0.333333,1.0,0.15,SUSPICIOUS
52236,3,2,0,0.0,0.0,0.0,0.0,411027.86,205513.93,0.667,0.333333,1.0,0.15,SUSPICIOUS
52181,3,2,0,0.0,0.0,0.0,0.0,651209.38,325604.69,0.667,0.333333,1.0,0.15,SUSPICIOUS
52310,3,2,0,0.0,0.0,0.0,0.0,450468.25,225234.12,0.667,0.333333,1.0,0.15,SUSPICIOUS
52301,3,2,0,0.0,0.0,0.0,0.0,159244.73,79622.36,0.667,0.333333,1.0,0.15,SUSPICIOUS
111464,3,2,0,0.0,0.0,0.0,0.0,578725.62,289362.81,0.667,0.333333,1.0,0.15,SUSPICIOUS
51973,3,2,0,0.0,0.0,0.0,0.0,499879.27,249939.64,0.667,0.333333,1.0,0.15,SUSPICIOUS
51964,3,2,0,0.0,0.0,0.0,0.0,252223.13,126111.57,0.667,0.333333,1.0,0.15,SUSPICIOUS
52079,3,2,0,0.0,0.0,0.0,0.0,277658.28,138829.14,0.667,0.333333,1.0,0.15,SUSPICIOUS
111439,3,2,0,0.0,0.0,0.0,0.0,614982.03,307491.02,0.667,0.333333,1.0,0.15,SUSPICIOUS
145510,3,2,0,0.0,0.0,0.0,0.0,838594.31,419297.16,0.667,0.333333,1.0,0.15,SUSPICIOUS
145382,3,2,0,0.0,0.0,0.0,0.0,382247.04,191123.52,0.667,0.333333,1.0,0.15,SUSPICIOUS
15206,3,2,0,0.0,0.0,0.0,0.0,355640.3,177820.15,0.667,0.333333,1.0,0.15,SUSPICIOUS
15280,3,2,0,0.0,0.0,0.0,0.0,698701.52,349350.76,0.667,0.333333,1.0,0.15,SUSPICIOUS
111747,3,2,0,0.0,0.0,0.0,0.0,215728.8,107864.4,0.667,0.333333,1.0,0.15,SUSPICIOUS
111678,3,2,0,0.0,0.0,0.0,0.0,268547.51,134273.76,0.667,0.333333,1.0,0.15,SUSPICIOUS
14794,3,2,0,0.0,0.0,0.0,0.0,464549.7,232274.85,0.667,0.333333,1.0,0.15,SUSPICIOUS
14918,3,2,0,0.0,0.0,0.0,0.0,51080.26,25540.13,0.667,0.333333,1.0,0.15,SUSPICIOUS
111047,3,2,0,0.0,0.0,0.0,0.0,265881.22,132940.61,0.667,0.333333,1.0,0.15,SUSPICIOUS
52551,3,2,0,0.0,0.0,0.0,0.0,478275.26,239137.63,0.667,0.333333,1.0,0.15,SUSPICIOUS
52740,3,2,0,0.0,0.0,0.0,0.0,295104.7,147552.35,0.667,0.333333,1.0,0.15,SUSPICIOUS
110986,3,2,0,0.0,0.0,0.0,0.0,183833.61,91916.8,0.667,0.333333,1.0,0.15,SUSPICIOUS
52442,3,2,0,0.0,0.0,0.0,0.0,113440.23,56720.11,0.667,0.333333,1.0,0.15,SUSPICIOUS
52407,3,2,0,0.0,0.0,0.0,0.0,556756.04,278378.02,0.667,0.333333,1.0,0.15,SUSPICIOUS
52530,4,3,0,0.0,0.0,0.0,0.0,569991.99,189997.33,0.75,0.25,1.0,0.15,SUSPICIOUS
145574,3,2,0,0.0,0.0,0.0,0.0,409471.34,204735.67,0.667,0.333333,1.0,0.15,SUSPICIOUS
15026,3,2,0,0.0,0.0,0.0,0.0,249706.38,124853.19,0.667,0.333333,1.0,0.15,SUSPICIOUS
15021,3,2,0,0.0,0.0,0.0,0.0,199986.24,99993.12,0.667,0.333333,1.0,0.15,SUSPICIOUS
15099,4,3,0,0.0,0.0,0.0,0.0,454868.45,151622.82,0.75,0.25,1.0,0.15,SUSPICIOUS
15071,3,2,0,0.0,0.0,0.0,0.0,698619.43,349309.71,0.667,0.333333,1.0,0.15,SUSPICIOUS
15050,4,3,0,0.0,0.0,0.0,0.0,1199153.52,399717.84,0.75,0.25,1.0,0.15,SUSPICIOUS
146194,3,2,0,0.0,0.0,0.0,0.0,23754.52,11877.26,0.667,0.333333,1.0,0.15,SUSPICIOUS
146042,3,2,0,0.0,0.0,0.0,0.0,350659.03,175329.52,0.667,0.333333,1.0,0.15,SUSPICIOUS
14778,3,2,0,0.0,0.0,0.0,0.0,618486.56,309243.28,0.667,0.333333,1.0,0.15,SUSPICIOUS
14763,3,2,0,0.0,0.0,0.0,0.0,501025.93,250512.96,0.667,0.333333,1.0,0.15,SUSPICIOUS
14738,4,3,0,0.0,0.0,0.0,0.0,658147.03,219382.34,0.75,0.25,1.0,0.15,SUSPICIOUS
145875,3,2,0,0.0,0.0,0.0,0.0,465000.83,232500.41,0.667,0.333333,1.0,0.15,SUSPICIOUS
145864,3,2,0,0.0,0.0,0.0,0.0,189169.27,94584.64,0.667,0.333333,1.0,0.15,SUSPICIOUS
110831,3,2,0,0.0,0.0,0.0,0.0,318444.17,159222.09,0.667,0.333333,1.0,0.15,SUSPICIOUS
53112,3,2,0,0.0,0.0,0.0,0.0,354484.37,177242.18,0.667,0.333333,1.0,0.15,SUSPICIOUS
110881,3,2,0,0.0,0.0,0.0,0.0,177509.89,88754.95,0.667,0.333333,1.0,0.15,SUSPICIOUS
52782,3,2,0,0.0,0.0,0.0,0.0,371042.03,185521.02,0.667,0.333333,1.0,0.15,SUSPICIOUS
52970,3,2,0,0.0,0.0,0.0,0.0,255584.03,127792.01,0.667,0.333333,1.0,0.15,SUSPICIOUS
52948,3,2,0,0.0,0.0,0.0,0.0,120872.65,60436.33,0.667,0.333333,1.0,0.15,SUSPICIOUS
52892,3,2,0,0.0,0.0,0.0,0.0,241825.94,120912.97,0.667,0.333333,1.0,0.15,SUSPICIOUS
52874,3,2,0,0.0,0.0,0.0,0.0,407913.22,203956.61,0.667,0.333333,1.0,0.15,SUSPICIOUS
14846,3,2,0,0.0,0.0,0.0,0.0,228614.1,114307.05,0.667,0.333333,1.0,0.15,SUSPICIOUS
33543,3,2,0,0.0,0.0,0.0,0.0,51811.8,25905.9,0.667,0.333333,1.0,0.15,SUSPICIOUS
23581,3,2,0,0.0,0.0,0.0,0.0,531195.71,265597.85,0.667,0.333333,1.0,0.15,SUSPICIOUS
23557,3,2,0,0.0,0.0,0.0,0.0,366061.88,183030.94,0.667,0.333333,1.0,0.15,SUSPICIOUS
23542,3,2,0,0.0,0.0,0.0,0.0,366646.65,183323.33,0.667,0.333333,1.0,0.15,SUSPICIOUS
23534,3,2,0,0.0,0.0,0.0,0.0,416143.89,208071.95,0.667,0.333333,1.0,0.15,SUSPICIOUS
53571,3,2,0,0.0,0.0,0.0,0.0,194438.91,97219.46,0.667,0.333333,1.0,0.15,SUSPICIOUS
53495,4,3,0,0.0,0.0,0.0,0.0,727550.33,242516.78,0.75,0.25,1.0,0.15,SUSPICIOUS
110366,3,2,0,0.0,0.0,0.0,0.0,294656.16,147328.08,0.667,0.333333,1.0,0.15,SUSPICIOUS
110596,3,2,0,0.0,0.0,0.0,0.0,690881.67,345440.84,0.667,0.333333,1.0,0.15,SUSPICIOUS
53330,3,2,0,0.0,0.0,0.0,0.0,470178.73,235089.36,0.667,0.333333,1.0,0.15,SUSPICIOUS
53282,3,2,0,0.0,0.0,0.0,0.0,137771.02,68885.51,0.667,0.333333,1.0,0.15,SUSPICIOUS
53462,3,2,0,0.0,0.0,0.0,0.0,820592.81,410296.41,0.667,0.333333,1.0,0.15,SUSPICIOUS
